0;0.997065;6482704;3
7;0.999857;8967717;7
3;0.996924;7989183;4
0;0.996236;1794512;7
5;0.999708;9496909;5
1;0.998395;8403964;2
7;0.995361;8060783;6
9;0.998186;5111655;6
9;0.998064;4297505;2
1;0.998077;2725098;5
6;0.998646;8760948;3
11;0.999075;5590150;6
6;0.996700;5910476;4
10;0.997827;3357656;7
4;0.997673;7807479;3
3;0.997824;6450845;1
2;0.997213;2558189;2
11;0.999415;1110216;1
8;0.999456;5307490;3
6;0.995426;1005814;2
7;0.995875;8542283;4
10;0.998450;2457767;7
1;0.999801;2928727;3
7;0.998245;1555095;6
0;0.681139;9235472;2
8;0.997984;8423179;1
8;0.999546;6186122;3
9;0.995558;3397741;6
9;0.997362;6925131;6
0;0.998282;1656266;1
6;0.995320;3099519;6
9;0.996539;5404300;3
3;0.998883;4840580;1
5;0.996543;6217306;7
5;0.995482;4394316;4
5;0.971335;5285556;3
2;0.997763;7448628;3
5;0.999768;7047967;2
8;0.998762;1804401;7
9;0.999827;4333281;7
7;0.999650;7483683;3
1;0.997733;2016611;6
1;0.997488;9383701;5
8;0.997650;2401092;4
6;0.999691;5856266;5
7;0.995755;9067659;7
5;0.999889;4412173;2
11;0.999156;6153758;7
0;0.999903;3480438;5
7;0.999639;2146359;4
8;0.997762;8158581;7
10;0.998414;4347221;6
11;0.997638;2976104;6
9;0.997414;1579483;7
1;0.998276;6242118;7
10;0.995379;5245313;6
11;0.997665;2896053;7
4;0.996170;9951835;7
4;0.999318;8550385;3
2;0.996223;3904549;5
7;0.996676;2366121;1
4;0.998626;6964558;6
0;0.906605;4600569;6
7;0.997594;8253896;3
9;0.995309;3404925;4
7;0.997985;5892617;3
9;0.997959;8544475;6
10;0.999059;3462380;1
2;0.997113;2769274;6
6;0.997302;2884202;7
5;0.999854;3896049;7
1;0.978320;1614604;4
0;0.995450;5747633;5
10;0.998240;7800393;3
0;0.999731;1016059;7
11;0.999720;9268320;7
8;0.998968;9249254;1
11;0.995209;6610948;5
11;0.997585;2304965;5
4;0.997057;2340689;7
3;0.999657;7470300;3
4;0.998537;6243358;7
8;0.998202;5771491;3
7;0.995750;8463730;4
9;0.996497;9898870;5
7;0.929298;6873260;6
7;0.996518;6465609;4
7;0.118811;2682154;2
4;0.997986;9661221;6
11;0.996239;7613492;6
2;0.995183;5882135;4
2;0.996862;1874379;6
10;0.996419;2239525;4
2;0.996319;9590836;6
9;0.999698;3684743;5
11;0.996202;4018870;5
7;0.999271;4647408;2
6;0.999750;8215754;1
3;0.998455;1513088;7
2;0.996819;4919272;6
11;0.997120;6042141;2
5;0.996608;7027977;1
11;0.997152;8386051;7
7;0.998755;7180300;6
0;0.997777;4376782;7
11;0.998032;1239449;6
5;0.996574;6596392;4
2;0.998627;1786299;6
9;0.995842;5770320;3
9;0.995707;3636212;6
9;0.959440;6366360;4
7;0.997859;9281300;3
3;0.998937;9525469;1
10;0.997480;6921995;6
7;0.999463;4703881;1
6;0.999829;6365357;3
6;0.997763;6463675;1
6;0.995095;7531510;7
11;0.998826;3905204;3
7;0.998088;6797636;7
8;0.996498;8348793;1
1;0.995650;1494898;5
1;0.999381;5750384;6
5;0.973802;3058653;4
7;0.995068;2359259;2
0;0.998019;3834632;6
9;0.999459;9860046;6
5;0.995955;2504889;7
7;0.997570;9254046;5
7;0.998602;8582425;1
8;0.997759;2995450;4
5;0.997633;9185453;3
6;0.998712;9268137;3
8;0.997620;7577980;3
4;0.997923;5845769;2
6;0.998882;4950166;5
8;0.997680;4194999;6
3;0.999520;7409913;6
3;0.999356;4858274;7
2;0.999256;8100327;2
1;0.998827;8117972;6
8;0.998162;6820913;5
3;0.995821;2636267;5
8;0.995037;4938481;3
1;0.997840;6055114;3
11;0.999191;6020086;3
1;0.996724;9530801;3
3;0.998862;7857654;1
0;0.998232;1978130;2
11;0.998676;7848544;5
5;0.998026;9049847;4
7;0.998416;2077055;1
5;0.997369;9811198;3
8;0.998647;5170339;2
3;0.998766;8720324;7
1;0.999681;7850365;6
4;0.995240;1404992;7
4;0.996925;4539107;3
3;0.998308;7442398;3
3;0.997198;2578458;5
2;0.998596;8602177;7
2;0.996211;9082991;7
9;0.998943;3509183;2
8;0.999360;1631648;3
6;0.998979;5911570;4
11;0.997033;4096613;4
10;0.995618;7190652;7
5;0.999652;2961599;2
4;0.998964;8093935;1
0;0.998491;6244756;4
1;0.998358;2184696;6
0;0.995818;2184036;3
0;0.995262;2690543;7
2;0.997309;2274368;6
7;0.995070;8563774;5
10;0.999988;2053021;2
1;0.998545;4068964;2
7;0.998496;1040262;4
9;0.997293;8809290;2
0;0.999104;8031240;3
0;0.996367;5149585;5
7;0.998405;4891690;7
2;0.995001;5346569;2
7;0.998246;8464714;6
2;0.997769;9370676;4
10;0.998687;4196610;6
11;0.982446;3999413;6
7;0.995524;6542824;4
2;0.998633;7673700;6
4;0.999178;8405774;3
10;0.997887;3519866;6
8;0.997703;2799432;7
6;0.997534;9564115;5
1;0.998273;9039614;2
6;0.999665;6196078;2
10;0.997896;3094392;4
2;0.996629;5197290;4
11;0.996092;4366363;6
6;0.414532;7171603;2
0;0.999161;4251310;1
10;0.995571;4656997;2
9;0.995493;2663768;1
11;0.999776;2681450;2
0;0.995585;8481167;5
5;0.999584;2190973;1
9;0.998127;5603164;1
7;0.997139;9175044;1
1;0.995821;9772560;3
0;0.997079;2448274;7
2;0.996031;8177557;7
0;0.998231;2726164;5
10;0.997948;2028257;7
5;0.999348;5450512;4
1;0.998331;8213891;1
4;0.999549;6930905;4
5;0.996102;6426282;5
7;0.997792;9630567;5
3;0.997275;5574492;6
1;0.999853;6146173;6
6;0.999135;5843184;4
8;0.998570;8877636;5
4;0.995429;8811452;1
4;0.996136;2808936;4
1;0.998038;9503872;1
2;0.997081;2092860;1
4;0.995701;8050923;6
11;0.998220;2879451;3
9;0.996689;3595570;2
8;0.997139;8462865;4
0;0.996962;8939690;1
8;0.997622;7175860;6
4;0.999016;7521547;4
0;0.999724;2936639;1
9;0.999747;9286549;7
6;0.996956;5816903;7
8;0.999447;2523820;1
8;0.995642;1673672;7
11;0.996865;1012125;6
2;0.998374;2975281;2
1;0.998413;2733875;6
2;0.999786;8025943;6
0;0.999830;8715802;6
1;0.995922;5808252;1
7;0.999523;6775888;5
0;0.999753;1612820;2
8;0.996112;7950808;1
2;0.997830;7085797;4
5;0.995536;9149038;4
10;0.996441;5931825;1
6;0.999160;9251432;6
5;0.997577;4227805;7
4;0.999438;5093794;7
9;0.995696;2935959;1
3;0.997361;1052637;3
4;0.995063;5682695;7
7;0.998337;7505616;7
1;0.997813;7605932;6
7;0.995917;9111689;2
8;0.998581;2346233;6
3;0.996669;8061282;3
8;0.997427;1592869;6
5;0.999377;5604289;4
2;0.135622;5299191;5
5;0.996959;3400099;7
11;0.996322;7417626;3
1;0.995692;6329158;5
1;0.998798;6459530;6
2;0.998763;7444994;6
10;0.997471;2840313;4
9;0.997698;1374142;6
0;0.995705;7760491;6
7;0.999285;3883833;7
5;0.998970;3432587;3
1;0.998186;8271344;7
6;0.999558;1176022;1
7;0.996752;1404375;1
5;0.998908;4996797;2
9;0.995085;4178440;7
8;0.995068;5098745;5
7;0.996941;9191935;7
3;0.995887;5313755;7
4;0.999252;8949877;1
9;0.999064;6826179;1
9;0.999385;8792941;6
3;0.998645;9121568;7
11;0.998200;1816655;2
10;0.998936;5759674;6
4;0.995737;1579182;1
5;0.995131;1656208;7
3;0.998620;1837942;4
2;0.998601;8621729;6
6;0.995392;2772579;4
9;0.997443;3321972;1
5;0.969807;6815548;7
7;0.998199;4627960;1
8;0.998219;9999286;5
10;0.995126;6835828;5
2;0.996282;2653757;4
0;0.998282;6636608;3
0;0.996707;8985138;4
10;0.996537;2581771;5
6;0.995975;7948985;2
4;0.995397;2968117;5
9;0.997756;8628285;5
5;0.995913;4291783;1
6;0.998235;4299462;7
7;0.998325;5599531;4
4;0.999504;9472070;3
0;0.995443;1526688;3
10;0.997170;8055538;3
10;0.997493;4413387;7
1;0.995526;4927437;6
3;0.997026;9690929;4
3;0.997291;1047686;5
5;0.999609;8778584;6
0;0.995858;1567323;4
6;0.996478;5681552;4
4;0.998612;6038802;6
3;0.999716;7740635;6
7;0.996836;9839196;6
3;0.995150;7789052;4
9;0.997332;4344937;7
8;0.997795;6052263;4
5;0.998786;6034196;6
4;0.997531;3834543;3
7;0.995635;6505537;4
4;0.998167;3391336;1
7;0.999555;8714105;7
3;0.995070;3680414;3
11;0.995703;4449114;6
8;0.999553;2380763;3
1;0.999944;8156033;7
10;0.999747;1608291;7
1;0.996944;5060389;2
7;0.995394;3274085;3
5;0.997832;1155931;2
9;0.998601;1459254;5
8;0.995929;4228894;6
7;0.995280;5047083;3
4;0.999263;6172064;6
1;0.999530;5075480;3
3;0.998580;2217597;1
10;0.997261;9368918;1
10;0.999690;6032122;5
7;0.995857;4664013;4
5;0.998626;2502703;2
1;0.995543;4784292;4
11;0.996278;5693482;5
4;0.998238;3407599;3
7;0.996901;4704587;1
6;0.998691;3117780;4
6;0.995222;5760608;6
7;0.996196;8234623;7
2;0.984659;2367642;7
9;0.996968;3109504;5
8;0.998135;4813786;6
8;0.997812;5766315;1
6;0.999046;4036846;2
5;0.999507;3929562;3
11;0.997382;9563667;4
3;0.999429;1053903;4
2;0.998809;1968527;2
7;0.997087;7502665;4
5;0.996048;9672809;1
6;0.996540;5706112;6
4;0.998951;5545540;3
8;0.996168;7858583;7
9;0.998425;2229214;7
1;0.999968;6376839;7
3;0.999564;2987609;1
2;0.999926;8932886;1
6;0.998024;5170096;3
3;0.995177;5365784;3
11;0.998495;2046168;3
2;0.996179;4349476;5
4;0.995396;3352987;7
5;0.995241;8087535;3
7;0.996497;3398485;2
11;0.998445;7035822;1
8;0.998386;1556842;5
3;0.998131;6119024;6
8;0.999103;6495304;6
11;0.998283;2916353;2
4;0.996177;3951841;2
4;0.199292;3572468;4
8;0.996929;7693698;5
2;0.996009;4087801;2
4;0.998689;8041257;6
3;0.996574;9144186;6
1;0.999820;1401028;6
4;0.998814;1203229;3
1;0.995807;5031418;3
11;0.992237;2446040;5
6;0.998068;1063154;4
6;0.997471;8025818;4
9;0.998617;6098506;4
7;0.998361;7559300;1
4;0.996367;3641165;5
0;0.996668;4503324;1
6;0.999572;6151030;6
4;0.995503;1332909;2
0;0.995255;4743108;6
6;0.996230;6708569;2
11;0.998969;9266376;4
1;0.996808;9988730;7
9;0.998613;3835166;4
6;0.995909;2647665;6
11;0.997688;6622255;6
10;0.999671;5913358;3
6;0.996759;8424793;5
9;0.996029;1029224;7
9;0.996918;3121283;2
5;0.995948;3608274;5
9;0.999963;9917850;6
10;0.995158;8849283;7
10;0.997892;7784805;4
2;0.995506;2544096;2
4;0.997028;8257164;3
6;0.997436;4708886;5
6;0.999494;2899325;3
2;0.995585;7057980;5
3;0.997729;4603956;6
8;0.998365;7685934;3
11;0.996409;7177180;6
7;0.996583;4868233;1
8;0.999207;7998966;2
6;0.998611;5241722;1
0;0.997291;1730987;3
11;0.996978;6087387;4
0;0.985588;7248248;1
7;0.995611;7890625;4
8;0.999421;6355568;6
2;0.998168;7262777;2
8;0.998211;4119243;1
7;0.996176;7609627;7
6;0.999479;4459656;2
3;0.998187;8108044;4
6;0.999999;5933447;4
0;0.996976;5311773;6
7;0.997074;4174513;1
9;0.998545;6722610;2
1;0.995366;7994463;2
2;0.999491;3377709;6
9;0.996737;1277269;5
6;0.996460;8497559;3
6;0.997457;3616816;2
2;0.995987;5262206;2
11;0.999871;5676387;1
4;0.995465;9194224;5
8;0.999067;9528599;5
10;0.998765;6076336;6
2;0.997129;6597145;7
10;0.997853;6712855;6
8;0.997163;8019944;6
11;0.999770;6576747;3
8;0.996701;2641751;4
8;0.999145;6466533;6
8;0.996853;4955173;7
4;0.999884;6441980;6
2;0.999849;5195637;3
6;0.999457;1132218;5
7;0.996118;5148921;3
1;0.995759;5218830;3
5;0.998791;1283636;1
10;0.996789;8450958;7
7;0.995694;4972690;3
9;0.996003;4425346;1
4;0.998393;4186343;6
1;0.996181;6813817;6
4;0.995404;5315555;1
3;0.996437;4100184;4
6;0.999458;8054537;4
6;0.997139;1349501;1
6;0.995348;1910155;3
2;0.997329;6648528;5
3;0.998604;8770149;5
7;0.999204;2634260;3
8;0.997142;1539589;1
4;0.997850;4005742;3
3;0.998554;4577187;4
3;0.997735;1906103;4
4;0.999845;3659524;4
5;0.999599;2518902;5
3;0.997837;2290213;1
2;0.995813;1603533;5
8;0.997377;5896866;1
2;0.998393;8443502;2
5;0.995131;9271827;4
3;0.985117;7537447;2
1;0.997020;6466825;6
8;0.999300;8672863;7
11;0.996586;9294686;1
4;0.997737;9702691;7
0;0.999154;5961527;6
4;0.972751;1881038;3
3;0.995562;7829038;2
4;0.996324;5847264;5
5;0.996047;8444481;6
4;0.997032;7967927;4
9;0.997173;3582641;4
2;0.997482;1096479;1
5;0.999857;4298876;5
2;0.998591;9397390;5
10;0.999379;6488858;4
3;0.997099;4458463;4
11;0.997210;5652215;3
1;0.997142;4678181;3
6;0.955878;5606535;1
8;0.997290;2293117;4
8;0.999249;5211395;7
2;0.995214;8728434;3
9;0.997389;6689512;4
3;0.997266;8678476;4
0;0.998643;4114622;5
7;0.998002;8597717;3
7;0.997929;9304662;2
3;0.999977;9488894;2
2;0.996148;4793138;4
11;0.996833;3899675;4
10;0.996698;4514656;1
9;0.999475;6089954;5
4;0.999205;2807112;3
5;0.995794;1950876;4
11;0.997401;4595587;6
2;0.996397;1571552;2
6;0.995621;2104578;7
0;0.998287;7180774;6
4;0.998482;6209426;1
3;0.996379;4737978;1
5;0.997753;7776983;6
9;0.999854;5608864;5
9;0.997727;1318501;5
10;0.995266;7551234;2
3;0.998089;9489775;6
10;0.996722;5587131;5
1;0.996904;3412631;6
2;0.995375;3133982;1
11;0.958782;1120495;3
1;0.995787;1050625;6
8;0.996351;4662553;4
2;0.996073;6096431;7
4;0.999280;7846313;5
3;0.997170;9832368;7
9;0.999291;5513463;3
2;0.998309;7812778;4
4;0.999306;2195468;7
1;0.996542;9634634;5
9;0.999402;8467488;4
0;0.997527;9007844;7
10;0.995461;7435199;7
9;0.999567;7496264;5
4;0.995839;9833609;7
4;0.997098;4099766;4
10;0.998507;7092587;3
6;0.065134;8623674;2
10;0.995854;3334924;2
0;0.995851;4429874;2
7;0.999641;1685476;3
1;0.997780;4615875;5
0;0.998463;6551675;2
11;0.996500;2265244;4
1;0.998799;9062687;7
8;0.995605;2228491;4
11;0.998931;8871533;1
0;0.995432;9880669;7
5;0.993041;8438273;7
11;0.996513;4954549;4
7;0.993530;3895968;2
9;0.997325;5373555;4
8;0.995234;3810903;6
4;0.995509;7757943;6
10;0.999835;5674642;7
4;0.996805;1550157;3
5;0.999645;1343625;5
7;0.998283;4381386;2
11;0.999432;7609002;7
6;0.998455;9390837;6
11;0.997208;9997896;4
0;0.995370;9145847;5
4;0.997897;6397624;5
7;0.997293;4322422;2
8;0.999519;1550875;7
9;0.996462;9221029;3
6;0.996334;1826449;6
4;0.995025;7091025;7
0;0.997410;5806946;5
4;0.999263;9827550;6
8;0.997921;4404710;6
5;0.997713;9360137;3
6;0.998345;9745233;3
3;0.995358;1593934;2
9;0.997001;2167620;1
7;0.995445;7589013;5
9;0.995701;2689816;6
2;0.998507;7302034;3
1;0.999034;4982126;3
10;0.998105;7519587;6
10;0.996124;5975284;5
11;0.999656;5491090;7
1;0.996484;7780389;3
3;0.999861;1819941;3
2;0.997135;4022607;6
2;0.998084;2426432;3
3;0.995352;3103295;2
10;0.998840;9356396;1
6;0.957483;2949478;1
9;0.997987;5216440;7
10;0.996694;9289983;6
7;0.974285;1032731;7
9;0.998122;5542468;7
7;0.995266;2279330;7
7;0.999557;3757429;5
0;0.998318;1794057;7
0;0.998493;3586245;6
11;0.998573;9702669;4
1;0.996814;8996682;4
0;0.997432;3346740;1
10;0.997771;3709359;7
4;0.997620;8770837;2
7;0.998417;6638950;6
2;0.998591;9503075;6
0;0.995985;9719300;4
10;0.999523;5894147;3
4;0.996143;9332554;3
2;0.999956;3585865;6
6;0.998670;8362318;7
8;0.995116;2819977;3
10;0.998795;1665652;7
6;0.999057;6874467;3
4;0.996515;8882898;2
7;0.996249;2644059;1
5;0.997751;6931127;6
8;0.996454;5027864;3
2;0.995011;6251264;4
10;0.997393;3749361;3
1;0.996997;5213835;5
7;0.996929;1361318;4
11;0.996219;2842502;7
3;0.996352;9193880;4
4;0.998671;6003689;4
10;0.999573;2803562;4
9;0.995881;5698888;7
5;0.995581;3602603;1
0;0.997541;2236263;5
2;0.998041;3927607;7
1;0.997413;5572950;2
10;0.998244;9779819;5
4;0.997589;8668770;7
1;0.996713;4056150;2
0;0.991363;1980333;7
11;0.995770;7488821;2
8;0.999520;7849448;7
0;0.999122;5821884;4
0;0.999286;3812209;3
4;0.998592;3020879;3
10;0.999500;9750132;7
8;0.998356;9596926;2
5;0.996269;5240590;4
8;0.999790;9368715;2
5;0.995645;1371584;7
11;0.996091;8660176;7
2;0.999429;3101535;4
5;0.997392;2980586;1
5;0.997121;8041505;3
3;0.998876;4359473;4
3;0.997986;6659203;4
1;0.997869;3297315;7
9;0.997133;3406797;3
2;0.995832;1344991;5
2;0.998238;9825016;7
7;0.998218;3425056;5
8;0.995873;6549815;3
3;0.998958;7501555;7
6;0.999255;1832717;1
4;0.997326;2584350;5
0;0.998008;1940125;5
1;0.995277;8917840;6
1;0.998445;8212433;5
11;0.999597;3011456;6
7;0.999362;9351094;1
2;0.995149;2401280;7
8;0.999357;3908434;7
8;0.998761;4959301;1
8;0.997400;4614363;2
11;0.997789;3014863;2
9;0.999608;8031710;3
7;0.999892;2217802;1
4;0.996228;4448644;7
11;0.995008;9501601;7
10;0.995261;5247606;1
9;0.997863;1091939;5
8;0.996979;2811288;1
5;0.997159;6978237;5
7;0.998318;8577149;5
9;0.996126;7525360;7
5;0.997384;7760726;2
3;0.996499;8061910;3
0;0.997817;5318331;3
6;0.998283;6984871;5
8;0.996485;8605217;3
11;0.996514;8833771;2
9;0.995844;4997129;3
11;0.999131;8159943;7
7;0.999896;6773332;3
2;0.997822;2984919;7
10;0.996894;4749480;3
10;0.997774;6202162;1
2;0.995309;1080206;3
9;0.995753;2602385;7
0;0.998882;8557924;1
5;0.997116;8843323;5
11;0.996991;6921122;2
7;0.997359;7436962;2
10;0.999021;1146491;4
8;0.999209;9702954;6
2;0.999676;6536375;1
7;0.997327;6490154;1
7;0.995763;6748658;3
7;0.997238;8052133;7
2;0.998449;1408839;5
2;0.997514;6108526;3
5;0.995569;6000429;3
10;0.996320;5375335;1
5;0.995665;8993846;3
7;0.998723;5802485;5
11;0.997474;7780010;3
9;0.998435;4351039;6
9;0.989840;4602909;1
9;0.995690;1957979;7
0;0.997685;5045818;7
1;0.999816;1447321;1
5;0.999711;2979624;4
0;0.996893;5078641;3
1;0.996852;1221431;1
10;0.996895;6962711;7
7;0.996897;8630565;6
0;0.997800;4618639;4
1;0.998807;4526181;3
4;0.995166;9117643;4
2;0.998808;7598721;2
10;0.995249;4922281;2
10;0.997593;5410736;7
4;0.998283;2408215;6
0;0.999065;2402956;6
7;0.998148;4771436;2
0;0.995163;6878890;2
2;0.995510;8100806;3
2;0.998396;8427061;1
11;0.998880;6936098;2
8;0.969667;8739320;3
0;0.996101;7714292;7
0;0.998028;8598973;6
2;0.999990;4722473;5
4;0.997539;3728043;4
7;0.996137;2147552;3
2;0.998944;9536435;4
11;0.998508;6391576;7
0;0.997074;8200594;5
11;0.995354;4950534;1
11;0.995085;1095416;1
1;0.995729;7357677;6
2;0.996270;9768133;7
3;0.997370;7824139;4
3;0.995869;3763244;6
2;0.995039;6377459;2
1;0.995930;7575995;3
6;0.996707;3332636;6
1;0.998388;4772406;7
11;0.995836;1164466;5
1;0.996670;6512208;3
6;0.994113;3447098;6
0;0.995060;5132757;2
5;0.999437;6935612;6
4;0.995655;4916500;2
0;0.998995;4471715;6
6;0.996354;1684455;6
7;0.998656;7125221;5
1;0.984027;3696143;2
7;0.998238;8681729;5
8;0.997453;5485241;3
11;0.997981;3926163;1
2;0.997113;7352306;6
8;0.996488;6296510;5
9;0.996058;3061341;6
5;0.999706;1533587;6
7;0.999586;4988963;4
0;0.995480;7919473;7
8;0.998253;6639921;4
6;0.995445;9292901;7
1;0.997308;5674335;2
4;0.999356;8439605;3
5;0.995154;2469448;1
8;0.983893;8387896;6
2;0.995882;6791925;1
3;0.996963;4775176;2
0;0.959574;3026837;3
9;0.997288;3937671;5
3;0.998812;3006575;4
10;0.996906;2897289;1
11;0.996814;1535906;1
10;0.999549;3328597;2
7;0.996392;2448504;6
11;0.997886;1147068;6
7;0.997719;1921318;7
9;0.998127;3501025;7
7;0.999457;4943999;2
9;0.995603;2899714;6
1;0.995461;5298946;3
8;0.996620;8142531;7
10;0.995569;7219196;2
11;0.997421;8335846;4
5;0.999576;8452180;3
2;0.995082;7801324;4
0;0.999451;3506167;3
10;0.998429;6108385;2
11;0.998674;1974469;6
6;0.997197;1657622;3
9;0.995667;4793936;1
7;0.997938;8088841;4
4;0.996698;3878055;2
2;0.995551;8007074;3
7;0.997311;9682846;4
10;0.999381;6042905;6
7;0.999390;5570733;3
0;0.997522;1417379;1
5;0.993920;7734701;4
8;0.995657;5085101;2
3;0.997291;9470864;3
11;0.995560;1571602;2
5;0.998032;1382404;5
7;0.996056;8580895;4
3;0.999202;2533848;4
2;0.998010;8356668;6
10;0.996881;2774974;4
5;0.999087;5013983;4
5;0.997187;1145056;6
1;0.999784;7716238;1
11;0.996501;9592217;1
5;0.998612;3945783;4
1;0.997233;5757107;7
3;0.997526;2486555;4
10;0.998365;5892577;7
8;0.995470;2296320;7
1;0.998543;6546096;2
7;0.996549;6146963;4
6;0.995672;7979619;4
11;0.998001;7212642;6
7;0.999272;8910381;3
7;0.997127;7358280;2
1;0.995232;1060833;2
2;0.996674;9023113;4
7;0.996233;7534208;1
11;0.997382;7312604;6
6;0.995142;9866483;6
0;0.997254;2324832;7
11;0.997790;5282645;4
6;0.998381;4414603;7
1;0.998550;1644745;7
6;0.995140;9273559;2
7;0.998524;4636232;4
0;0.999966;9187514;7
2;0.995233;9490327;4
3;0.998406;9933348;5
0;0.998176;2622384;1
4;0.997059;3458423;1
5;0.995743;1008563;3
4;0.995026;1445204;3
9;0.997609;4192910;4
9;0.995280;3575693;3
6;0.996897;4421864;5
2;0.997020;7266760;6
8;0.998061;8682075;7
11;0.970323;1841085;4
3;0.997460;5823981;7
11;0.998244;3806266;6
9;0.995189;5547423;7
6;0.996600;4545640;4
11;0.999323;8110839;4
3;0.995745;6870587;5
2;0.999450;5187093;2
1;0.999965;8456208;4
7;0.999747;1533009;2
7;0.999289;8730994;6
10;0.997994;7665175;2
5;0.998399;3344030;2
7;0.998044;7742911;7
9;0.536251;3703579;1
6;0.995869;8504607;4
11;0.998448;9175850;2
7;0.997773;2021110;1
5;0.999397;7991001;6
0;0.999822;3045031;7
7;0.997619;6653290;3
5;0.997377;3048030;7
5;0.995683;9818893;5
10;0.997895;3324735;6
1;0.998176;7431614;4
11;0.997396;7692560;2
4;0.995076;6862325;2
5;0.998898;2698537;2
6;0.998612;2367843;6
5;0.996691;6456741;6
11;0.999789;2264872;7
9;0.998109;2932557;3
1;0.997137;6301137;4
10;0.995611;6378011;1
0;0.997631;3750549;7
7;0.996774;5865355;6
11;0.999942;7286344;1
9;0.996689;1309332;1
9;0.995634;4829993;4
0;0.998058;9291618;5
0;0.999994;6962615;5
7;0.998271;1115565;7
0;0.998639;7691948;7
9;0.997690;6080814;3
10;0.998162;3938611;3
10;0.998455;8239713;2
11;0.996449;2331971;1
6;0.995711;2681313;7
4;0.999818;9799986;2
10;0.996792;6811310;4
1;0.996420;5957058;6
0;0.999019;5496265;4
0;0.997716;8201438;4
1;0.995402;5719176;3
0;0.996125;7164417;1
8;0.997226;4414446;1
3;0.997394;6203531;5
7;0.997854;5695817;1
5;0.999374;1555337;2
9;0.995874;6801856;6
11;0.998158;3674024;5
5;0.996628;7473666;1
5;0.995918;8484649;2
8;0.997280;8646892;2
5;0.996251;2997313;5
9;0.999391;6320988;2
6;0.995303;1084873;7
3;0.997650;3986230;2
1;0.995034;4924679;1
0;0.979768;8157269;4
0;0.995947;2615791;7
9;0.998675;3900744;2
10;0.998709;1252032;7
4;0.997203;4003255;4
0;0.999282;8743033;7
7;0.999871;4236144;7
10;0.999162;8720118;6
1;0.997614;8475670;4
6;0.999866;9261531;7
9;0.999518;2728405;3
8;0.999743;3222830;5
2;0.998175;1276080;7
7;0.999629;7035863;7
9;0.998850;1207561;1
1;0.997674;8798136;4
6;0.996740;4354495;7
7;0.998910;8815496;5
3;0.999690;1455085;7
8;0.997591;9383864;7
7;0.995260;2165308;7
0;0.997327;8454812;1
3;0.995671;1435632;3
0;0.998812;7377772;1
0;0.995115;1678458;3
8;0.997030;1327646;4
11;0.996878;4853911;1
11;0.998374;1056572;7
3;0.995082;6113226;7
8;0.998309;9898811;5
10;0.996095;4341966;1
4;0.997550;3272562;4
0;0.997555;5663033;6
4;0.997581;6967085;7
3;0.997294;8806439;2
9;0.995195;5727701;3
8;0.995263;8081515;1
11;0.318316;6401523;2
2;0.997126;5482417;4
2;0.998310;8836164;4
2;0.998208;5592842;5
11;0.998985;4064051;5
6;0.973305;1174150;2
5;0.998269;3036089;4
10;0.999648;6960944;6
7;0.999171;5277785;2
1;0.996706;2622726;4
9;0.997564;3276794;7
11;0.997383;8204742;6
1;0.998030;1754744;5
10;0.997182;6739763;4
3;0.998571;8881903;6
5;0.998288;9489186;2
4;0.997347;1010383;5
11;0.999189;5740292;3
2;0.997705;8566611;7
1;0.998798;8055605;5
10;0.999157;9518324;7
4;0.639475;9152998;7
7;0.996451;6834898;4
2;0.996245;5095873;2
5;0.999001;9424997;4
0;0.998267;8672077;1
4;0.995157;7109558;1
9;0.999824;7620293;5
8;0.996887;9140950;2
11;0.999718;2435284;4
3;0.996267;2897463;6
8;0.999579;7772917;1
5;0.995755;7359433;3
6;0.997321;2305904;2
6;0.996248;5562260;5
2;0.995170;1989399;2
6;0.996420;4852752;7
5;0.996570;7643851;2
2;0.997288;7290005;1
1;0.998940;7488182;2
1;0.997735;2655029;3
7;0.997885;8579496;5
2;0.997521;7465967;6
3;0.995042;9631405;7
9;0.998042;8500675;5
0;0.999893;5638316;6
2;0.998954;8173502;5
10;0.997155;5625947;2
6;0.995745;7257814;6
2;0.997288;6590370;4
10;0.995623;3101465;3
7;0.999458;6611298;1
0;0.998877;7376548;4
3;0.998458;8295444;6
1;0.997026;4613352;4
5;0.996296;6570050;3
2;0.999023;3859420;7
6;0.995263;8396229;5
3;0.996027;9121674;3
2;0.998866;5733545;7
6;0.997696;3939744;1
2;0.998542;8001888;5
3;0.996100;4442035;7
5;0.996293;8758374;1
8;0.996781;3537086;2
3;0.995530;8095073;7
4;0.999461;4576699;3
7;0.995374;1338991;4
6;0.997793;4701951;1
1;0.995763;6370250;1
2;0.998831;7662125;4
1;0.997001;1917633;7
10;0.999504;2423829;1
10;0.997561;8048402;6
10;0.997241;7625059;5
8;0.997370;1761152;1
4;0.995659;3667514;3
7;0.998948;9169864;4
5;0.997663;8012044;5
10;0.998710;5709959;7
3;0.999602;7024697;6
10;0.998230;7416781;4
9;0.998802;9265763;7
0;0.996222;5203410;4
7;0.999152;2029026;5
4;0.997124;4741824;2
7;0.998566;5835436;2
7;0.995310;2265103;5
3;0.999448;9656774;1
11;0.995558;5828504;2
0;0.998882;8348045;2
1;0.996973;3633655;5
1;0.997233;1388428;2
2;0.998934;9094491;2
11;0.996992;2616495;3
1;0.995642;1853000;6
0;0.997107;3639325;7
6;0.998090;1891752;3
